,sigma,b,z
25953,25.6,9.700000000000001,3.755607259173299
25954,25.6,9.8,3.755607259173299
25955,25.6,9.9,3.755607259173299
25956,25.6,10.0,3.755607259173299
25957,25.700000000000003,0.0,3.758371164512112
25958,25.700000000000003,0.1,3.758371164512112
25959,25.700000000000003,0.2,3.758371164512112
25960,25.700000000000003,0.30000000000000004,3.758371164512112
25961,25.700000000000003,0.4,3.758371164512112
25962,25.700000000000003,0.5,3.758371164512112
25963,25.700000000000003,0.6000000000000001,3.758371164512112
25964,25.700000000000003,0.7000000000000001,3.758371164512112
25965,25.700000000000003,0.8,3.758371164512112
25966,25.700000000000003,0.9,3.758371164512112
25967,25.700000000000003,1.0,3.758371164512112
25968,25.700000000000003,1.1,3.758371164512112
25969,25.700000000000003,1.2000000000000002,3.758371164512112
25970,25.700000000000003,1.3,3.758371164512112
25971,25.700000000000003,1.4000000000000001,3.758371164512112
25972,25.700000000000003,1.5,3.758371164512112
25973,25.700000000000003,1.6,3.758371164512112
25974,25.700000000000003,1.7000000000000002,3.758371164512112
25975,25.700000000000003,1.8,3.758371164512112
25976,25.700000000000003,1.9000000000000001,3.758371164512112
25977,25.700000000000003,2.0,3.758371164512112
25978,25.700000000000003,2.1,3.758371164512112
25979,25.700000000000003,2.2,3.758371164512112
25980,25.700000000000003,2.3000000000000003,3.758371164512112
25981,25.700000000000003,2.4000000000000004,3.758371164512112
25982,25.700000000000003,2.5,3.758371164512112
25983,25.700000000000003,2.6,3.758371164512112
25984,25.700000000000003,2.7,3.758371164512112
25985,25.700000000000003,2.8000000000000003,3.758371164512112
25986,25.700000000000003,2.9000000000000004,3.758371164512112
25987,25.700000000000003,3.0,3.758371164512112
25988,25.700000000000003,3.1,3.758371164512112
25989,25.700000000000003,3.2,3.758371164512112
25990,25.700000000000003,3.3000000000000003,3.758371164512112
25991,25.700000000000003,3.4000000000000004,3.758371164512112
25992,25.700000000000003,3.5,3.758371164512112
25993,25.700000000000003,3.6,3.758371164512112
25994,25.700000000000003,3.7,3.758371164512112
25995,25.700000000000003,3.8000000000000003,3.758371164512112
25996,25.700000000000003,3.9000000000000004,3.758371164512112
25997,25.700000000000003,4.0,3.758371164512112
25998,25.700000000000003,4.1000000000000005,3.758371164512112
25999,25.700000000000003,4.2,3.758371164512112
26000,25.700000000000003,4.3,3.758371164512112
26001,25.700000000000003,4.4,3.758371164512112
26002,25.700000000000003,4.5,3.758371164512112
26003,25.700000000000003,4.6000000000000005,3.758371164512112
26004,25.700000000000003,4.7,3.758371164512112
26005,25.700000000000003,4.800000000000001,3.758371164512112
26006,25.700000000000003,4.9,3.758371164512112
26007,25.700000000000003,5.0,3.758371164512112
26008,25.700000000000003,5.1000000000000005,3.758371164512112
26009,25.700000000000003,5.2,3.758371164512112
26010,25.700000000000003,5.300000000000001,3.758371164512112
26011,25.700000000000003,5.4,3.758371164512112
26012,25.700000000000003,5.5,3.758371164512112
26013,25.700000000000003,5.6000000000000005,3.758371164512112
26014,25.700000000000003,5.7,3.758371164512112
26015,25.700000000000003,5.800000000000001,3.758371164512112
26016,25.700000000000003,5.9,3.758371164512112
26017,25.700000000000003,6.0,3.758371164512112
26018,25.700000000000003,6.1000000000000005,3.758371164512112
26019,25.700000000000003,6.2,3.758371164512112
26020,25.700000000000003,6.300000000000001,3.758371164512112
26021,25.700000000000003,6.4,3.758371164512112
26022,25.700000000000003,6.5,3.758371164512112
26023,25.700000000000003,6.6000000000000005,3.758371164512112
26024,25.700000000000003,6.7,3.758371164512112
26025,25.700000000000003,6.800000000000001,3.758371164512112
26026,25.700000000000003,6.9,3.758371164512112
26027,25.700000000000003,7.0,3.758371164512112
26028,25.700000000000003,7.1000000000000005,3.758371164512112
26029,25.700000000000003,7.2,3.758371164512112
26030,25.700000000000003,7.300000000000001,3.758371164512112
26031,25.700000000000003,7.4,3.758371164512112
26032,25.700000000000003,7.5,3.758371164512112
26033,25.700000000000003,7.6000000000000005,3.758371164512112
26034,25.700000000000003,7.7,3.758371164512112
26035,25.700000000000003,7.800000000000001,3.758371164512112
26036,25.700000000000003,7.9,3.758371164512112
26037,25.700000000000003,8.0,3.758371164512112
26038,25.700000000000003,8.1,3.758371164512112
26039,25.700000000000003,8.200000000000001,3.758371164512112
26040,25.700000000000003,8.3,3.758371164512112
26041,25.700000000000003,8.4,3.758371164512112
26042,25.700000000000003,8.5,3.758371164512112
26043,25.700000000000003,8.6,3.758371164512112
26044,25.700000000000003,8.700000000000001,3.758371164512112
26045,25.700000000000003,8.8,3.758371164512112
26046,25.700000000000003,8.9,3.758371164512112
26047,25.700000000000003,9.0,3.758371164512112
26048,25.700000000000003,9.1,3.758371164512112
26049,25.700000000000003,9.200000000000001,3.758371164512112
26050,25.700000000000003,9.3,3.758371164512112
26051,25.700000000000003,9.4,3.758371164512112
26052,25.700000000000003,9.5,3.758371164512112
26053,25.700000000000003,9.600000000000001,3.758371164512112
26054,25.700000000000003,9.700000000000001,3.758371164512112
26055,25.700000000000003,9.8,3.758371164512112
26056,25.700000000000003,9.9,3.758371164512112
26057,25.700000000000003,10.0,3.758371164512112
26058,25.8,0.0,3.761125745412654
26059,25.8,0.1,3.761125745412654
26060,25.8,0.2,3.761125745412654
26061,25.8,0.30000000000000004,3.761125745412654
26062,25.8,0.4,3.761125745412654
26063,25.8,0.5,3.761125745412654
26064,25.8,0.6000000000000001,3.761125745412654
26065,25.8,0.7000000000000001,3.761125745412654
26066,25.8,0.8,3.761125745412654
26067,25.8,0.9,3.761125745412654
26068,25.8,1.0,3.761125745412654
26069,25.8,1.1,3.761125745412654
26070,25.8,1.2000000000000002,3.761125745412654
26071,25.8,1.3,3.761125745412654
26072,25.8,1.4000000000000001,3.761125745412654
26073,25.8,1.5,3.761125745412654
26074,25.8,1.6,3.761125745412654
26075,25.8,1.7000000000000002,3.761125745412654
26076,25.8,1.8,3.761125745412654
26077,25.8,1.9000000000000001,3.761125745412654
26078,25.8,2.0,3.761125745412654
26079,25.8,2.1,3.761125745412654
26080,25.8,2.2,3.761125745412654
26081,25.8,2.3000000000000003,3.761125745412654
26082,25.8,2.4000000000000004,3.761125745412654
26083,25.8,2.5,3.761125745412654
26084,25.8,2.6,3.761125745412654
26085,25.8,2.7,3.761125745412654
26086,25.8,2.8000000000000003,3.761125745412654
26087,25.8,2.9000000000000004,3.761125745412654
26088,25.8,3.0,3.761125745412654
26089,25.8,3.1,3.761125745412654
26090,25.8,3.2,3.761125745412654
26091,25.8,3.3000000000000003,3.761125745412654
26092,25.8,3.4000000000000004,3.761125745412654
26093,25.8,3.5,3.761125745412654
26094,25.8,3.6,3.761125745412654
26095,25.8,3.7,3.761125745412654
26096,25.8,3.8000000000000003,3.761125745412654
26097,25.8,3.9000000000000004,3.761125745412654
26098,25.8,4.0,3.761125745412654
26099,25.8,4.1000000000000005,3.761125745412654
26100,25.8,4.2,3.761125745412654
26101,25.8,4.3,3.761125745412654
26102,25.8,4.4,3.761125745412654
26103,25.8,4.5,3.761125745412654
26104,25.8,4.6000000000000005,3.761125745412654
26105,25.8,4.7,3.761125745412654
26106,25.8,4.800000000000001,3.761125745412654
26107,25.8,4.9,3.761125745412654
26108,25.8,5.0,3.761125745412654
26109,25.8,5.1000000000000005,3.761125745412654
26110,25.8,5.2,3.761125745412654
26111,25.8,5.300000000000001,3.761125745412654
26112,25.8,5.4,3.761125745412654
26113,25.8,5.5,3.761125745412654
26114,25.8,5.6000000000000005,3.761125745412654
26115,25.8,5.7,3.761125745412654
26116,25.8,5.800000000000001,3.761125745412654
26117,25.8,5.9,3.761125745412654
26118,25.8,6.0,3.761125745412654
26119,25.8,6.1000000000000005,3.761125745412654
26120,25.8,6.2,3.761125745412654
26121,25.8,6.300000000000001,3.761125745412654
26122,25.8,6.4,3.761125745412654
26123,25.8,6.5,3.761125745412654
26124,25.8,6.6000000000000005,3.761125745412654
26125,25.8,6.7,3.761125745412654
26126,25.8,6.800000000000001,3.761125745412654
26127,25.8,6.9,3.761125745412654
26128,25.8,7.0,3.761125745412654
26129,25.8,7.1000000000000005,3.761125745412654
26130,25.8,7.2,3.761125745412654
26131,25.8,7.300000000000001,3.761125745412654
26132,25.8,7.4,3.761125745412654
26133,25.8,7.5,3.761125745412654
26134,25.8,7.6000000000000005,3.761125745412654
26135,25.8,7.7,3.761125745412654
26136,25.8,7.800000000000001,3.761125745412654
26137,25.8,7.9,3.761125745412654
26138,25.8,8.0,3.761125745412654
26139,25.8,8.1,3.761125745412654
26140,25.8,8.200000000000001,3.761125745412654
26141,25.8,8.3,3.761125745412654
26142,25.8,8.4,3.761125745412654
26143,25.8,8.5,3.761125745412654
26144,25.8,8.6,3.761125745412654
26145,25.8,8.700000000000001,3.761125745412654
26146,25.8,8.8,3.761125745412654
26147,25.8,8.9,3.761125745412654
26148,25.8,9.0,3.761125745412654
26149,25.8,9.1,3.761125745412654
26150,25.8,9.200000000000001,3.761125745412654
26151,25.8,9.3,3.761125745412654
26152,25.8,9.4,3.761125745412654
26153,25.8,9.5,3.761125745412654
26154,25.8,9.600000000000001,3.761125745412654
26155,25.8,9.700000000000001,3.761125745412654
26156,25.8,9.8,3.761125745412654
26157,25.8,9.9,3.761125745412654
26158,25.8,10.0,3.761125745412654
26159,25.900000000000002,0.0,3.763871069546605
26160,25.900000000000002,0.1,3.763871069546605
26161,25.900000000000002,0.2,3.763871069546605
26162,25.900000000000002,0.30000000000000004,3.763871069546605
26163,25.900000000000002,0.4,3.763871069546605
26164,25.900000000000002,0.5,3.763871069546605
26165,25.900000000000002,0.6000000000000001,3.763871069546605
26166,25.900000000000002,0.7000000000000001,3.763871069546605
26167,25.900000000000002,0.8,3.763871069546605
26168,25.900000000000002,0.9,3.763871069546605
26169,25.900000000000002,1.0,3.763871069546605
26170,25.900000000000002,1.1,3.763871069546605
26171,25.900000000000002,1.2000000000000002,3.763871069546605
26172,25.900000000000002,1.3,3.763871069546605
26173,25.900000000000002,1.4000000000000001,3.763871069546605
26174,25.900000000000002,1.5,3.763871069546605
26175,25.900000000000002,1.6,3.763871069546605
26176,25.900000000000002,1.7000000000000002,3.763871069546605
26177,25.900000000000002,1.8,3.763871069546605
26178,25.900000000000002,1.9000000000000001,3.763871069546605
26179,25.900000000000002,2.0,3.763871069546605
26180,25.900000000000002,2.1,3.763871069546605
26181,25.900000000000002,2.2,3.763871069546605
26182,25.900000000000002,2.3000000000000003,3.763871069546605
26183,25.900000000000002,2.4000000000000004,3.763871069546605
26184,25.900000000000002,2.5,3.763871069546605
26185,25.900000000000002,2.6,3.763871069546605
26186,25.900000000000002,2.7,3.763871069546605
26187,25.900000000000002,2.8000000000000003,3.763871069546605
26188,25.900000000000002,2.9000000000000004,3.763871069546605
26189,25.900000000000002,3.0,3.763871069546605
26190,25.900000000000002,3.1,3.763871069546605
26191,25.900000000000002,3.2,3.763871069546605
26192,25.900000000000002,3.3000000000000003,3.763871069546605
26193,25.900000000000002,3.4000000000000004,3.763871069546605
26194,25.900000000000002,3.5,3.763871069546605
26195,25.900000000000002,3.6,3.763871069546605
26196,25.900000000000002,3.7,3.763871069546605
26197,25.900000000000002,3.8000000000000003,3.763871069546605
26198,25.900000000000002,3.9000000000000004,3.763871069546605
26199,25.900000000000002,4.0,3.763871069546605
26200,25.900000000000002,4.1000000000000005,3.763871069546605
26201,25.900000000000002,4.2,3.763871069546605
26202,25.900000000000002,4.3,3.763871069546605
26203,25.900000000000002,4.4,3.763871069546605
26204,25.900000000000002,4.5,3.763871069546605
26205,25.900000000000002,4.6000000000000005,3.763871069546605
26206,25.900000000000002,4.7,3.763871069546605
26207,25.900000000000002,4.800000000000001,3.763871069546605
26208,25.900000000000002,4.9,3.763871069546605
26209,25.900000000000002,5.0,3.763871069546605
26210,25.900000000000002,5.1000000000000005,3.763871069546605
26211,25.900000000000002,5.2,3.763871069546605
26212,25.900000000000002,5.300000000000001,3.763871069546605
26213,25.900000000000002,5.4,3.763871069546605
26214,25.900000000000002,5.5,3.763871069546605
26215,25.900000000000002,5.6000000000000005,3.763871069546605
26216,25.900000000000002,5.7,3.763871069546605
26217,25.900000000000002,5.800000000000001,3.763871069546605
26218,25.900000000000002,5.9,3.763871069546605
26219,25.900000000000002,6.0,3.763871069546605
26220,25.900000000000002,6.1000000000000005,3.763871069546605
26221,25.900000000000002,6.2,3.763871069546605
26222,25.900000000000002,6.300000000000001,3.763871069546605
26223,25.900000000000002,6.4,3.763871069546605
26224,25.900000000000002,6.5,3.763871069546605
26225,25.900000000000002,6.6000000000000005,3.763871069546605
26226,25.900000000000002,6.7,3.763871069546605
26227,25.900000000000002,6.800000000000001,3.763871069546605
26228,25.900000000000002,6.9,3.763871069546605
26229,25.900000000000002,7.0,3.763871069546605
26230,25.900000000000002,7.1000000000000005,3.763871069546605
26231,25.900000000000002,7.2,3.763871069546605
26232,25.900000000000002,7.300000000000001,3.763871069546605
26233,25.900000000000002,7.4,3.763871069546605
26234,25.900000000000002,7.5,3.763871069546605
26235,25.900000000000002,7.6000000000000005,3.763871069546605
26236,25.900000000000002,7.7,3.763871069546605
26237,25.900000000000002,7.800000000000001,3.763871069546605
26238,25.900000000000002,7.9,3.763871069546605
26239,25.900000000000002,8.0,3.763871069546605
26240,25.900000000000002,8.1,3.763871069546605
26241,25.900000000000002,8.200000000000001,3.763871069546605
26242,25.900000000000002,8.3,3.763871069546605
26243,25.900000000000002,8.4,3.763871069546605
26244,25.900000000000002,8.5,3.763871069546605
26245,25.900000000000002,8.6,3.763871069546605
26246,25.900000000000002,8.700000000000001,3.763871069546605
26247,25.900000000000002,8.8,3.763871069546605
26248,25.900000000000002,8.9,3.763871069546605
26249,25.900000000000002,9.0,3.763871069546605
26250,25.900000000000002,9.1,3.763871069546605
26251,25.900000000000002,9.200000000000001,3.763871069546605
26252,25.900000000000002,9.3,3.763871069546605
26253,25.900000000000002,9.4,3.763871069546605
26254,25.900000000000002,9.5,3.763871069546605
26255,25.900000000000002,9.600000000000001,3.763871069546605
26256,25.900000000000002,9.700000000000001,3.763871069546605
26257,25.900000000000002,9.8,3.763871069546605
26258,25.900000000000002,9.9,3.763871069546605
26259,25.900000000000002,10.0,3.763871069546605
26260,26.0,0.0,3.766607203830563
26261,26.0,0.1,3.766607203830563
26262,26.0,0.2,3.766607203830563
26263,26.0,0.30000000000000004,3.766607203830563
26264,26.0,0.4,3.766607203830563
26265,26.0,0.5,3.766607203830563
26266,26.0,0.6000000000000001,3.766607203830563
26267,26.0,0.7000000000000001,3.766607203830563
26268,26.0,0.8,3.766607203830563
26269,26.0,0.9,3.766607203830563
26270,26.0,1.0,3.766607203830563
26271,26.0,1.1,3.766607203830563
26272,26.0,1.2000000000000002,3.766607203830563
26273,26.0,1.3,3.766607203830563
26274,26.0,1.4000000000000001,3.766607203830563
26275,26.0,1.5,3.766607203830563
26276,26.0,1.6,3.766607203830563
26277,26.0,1.7000000000000002,3.766607203830563
26278,26.0,1.8,3.766607203830563
26279,26.0,1.9000000000000001,3.766607203830563
26280,26.0,2.0,3.766607203830563
26281,26.0,2.1,3.766607203830563
26282,26.0,2.2,3.766607203830563
26283,26.0,2.3000000000000003,3.766607203830563
26284,26.0,2.4000000000000004,3.766607203830563
26285,26.0,2.5,3.766607203830563
26286,26.0,2.6,3.766607203830563
26287,26.0,2.7,3.766607203830563
26288,26.0,2.8000000000000003,3.766607203830563
26289,26.0,2.9000000000000004,3.766607203830563
26290,26.0,3.0,3.766607203830563
26291,26.0,3.1,3.766607203830563
26292,26.0,3.2,3.766607203830563
26293,26.0,3.3000000000000003,3.766607203830563
26294,26.0,3.4000000000000004,3.766607203830563
26295,26.0,3.5,3.766607203830563
26296,26.0,3.6,3.766607203830563
26297,26.0,3.7,3.766607203830563
26298,26.0,3.8000000000000003,3.766607203830563
26299,26.0,3.9000000000000004,3.766607203830563
26300,26.0,4.0,3.766607203830563
26301,26.0,4.1000000000000005,3.766607203830563
26302,26.0,4.2,3.766607203830563
26303,26.0,4.3,3.766607203830563
26304,26.0,4.4,3.766607203830563
26305,26.0,4.5,3.766607203830563
26306,26.0,4.6000000000000005,3.766607203830563
26307,26.0,4.7,3.766607203830563
26308,26.0,4.800000000000001,3.766607203830563
26309,26.0,4.9,3.766607203830563
26310,26.0,5.0,3.766607203830563
26311,26.0,5.1000000000000005,3.766607203830563
26312,26.0,5.2,3.766607203830563
26313,26.0,5.300000000000001,3.766607203830563
26314,26.0,5.4,3.766607203830563
26315,26.0,5.5,3.766607203830563
26316,26.0,5.6000000000000005,3.766607203830563
26317,26.0,5.7,3.766607203830563
26318,26.0,5.800000000000001,3.766607203830563
26319,26.0,5.9,3.766607203830563
26320,26.0,6.0,3.766607203830563
26321,26.0,6.1000000000000005,3.766607203830563
26322,26.0,6.2,3.766607203830563
26323,26.0,6.300000000000001,3.766607203830563
26324,26.0,6.4,3.766607203830563
26325,26.0,6.5,3.766607203830563
26326,26.0,6.6000000000000005,3.766607203830563
26327,26.0,6.7,3.766607203830563
26328,26.0,6.800000000000001,3.766607203830563
26329,26.0,6.9,3.766607203830563
26330,26.0,7.0,3.766607203830563
26331,26.0,7.1000000000000005,3.766607203830563
26332,26.0,7.2,3.766607203830563
26333,26.0,7.300000000000001,3.766607203830563
26334,26.0,7.4,3.766607203830563
26335,26.0,7.5,3.766607203830563
26336,26.0,7.6000000000000005,3.766607203830563
26337,26.0,7.7,3.766607203830563
26338,26.0,7.800000000000001,3.766607203830563
26339,26.0,7.9,3.766607203830563
26340,26.0,8.0,3.766607203830563
26341,26.0,8.1,3.766607203830563
26342,26.0,8.200000000000001,3.766607203830563
26343,26.0,8.3,3.766607203830563
26344,26.0,8.4,3.766607203830563
26345,26.0,8.5,3.766607203830563
26346,26.0,8.6,3.766607203830563
26347,26.0,8.700000000000001,3.766607203830563
26348,26.0,8.8,3.766607203830563
26349,26.0,8.9,3.766607203830563
26350,26.0,9.0,3.766607203830563
26351,26.0,9.1,3.766607203830563
26352,26.0,9.200000000000001,3.766607203830563
26353,26.0,9.3,3.766607203830563
26354,26.0,9.4,3.766607203830563
26355,26.0,9.5,3.766607203830563
26356,26.0,9.600000000000001,3.766607203830563
26357,26.0,9.700000000000001,3.766607203830563
26358,26.0,9.8,3.766607203830563
26359,26.0,9.9,3.766607203830563
26360,26.0,10.0,3.766607203830563
26361,26.1,0.0,3.769334214437383
26362,26.1,0.1,3.769334214437383
26363,26.1,0.2,3.769334214437383
26364,26.1,0.30000000000000004,3.769334214437383
26365,26.1,0.4,3.769334214437383
26366,26.1,0.5,3.769334214437383
26367,26.1,0.6000000000000001,3.769334214437383
26368,26.1,0.7000000000000001,3.769334214437383
26369,26.1,0.8,3.769334214437383
26370,26.1,0.9,3.769334214437383
26371,26.1,1.0,3.769334214437383
26372,26.1,1.1,3.769334214437383
26373,26.1,1.2000000000000002,3.769334214437383
26374,26.1,1.3,3.769334214437383
26375,26.1,1.4000000000000001,3.769334214437383
26376,26.1,1.5,3.769334214437383
26377,26.1,1.6,3.769334214437383
26378,26.1,1.7000000000000002,3.769334214437383
26379,26.1,1.8,3.769334214437383
26380,26.1,1.9000000000000001,3.769334214437383
26381,26.1,2.0,3.769334214437383
26382,26.1,2.1,3.769334214437383
26383,26.1,2.2,3.769334214437383
26384,26.1,2.3000000000000003,3.769334214437383
26385,26.1,2.4000000000000004,3.769334214437383
26386,26.1,2.5,3.769334214437383
26387,26.1,2.6,3.769334214437383
26388,26.1,2.7,3.769334214437383
26389,26.1,2.8000000000000003,3.769334214437383
26390,26.1,2.9000000000000004,3.769334214437383
26391,26.1,3.0,3.769334214437383
26392,26.1,3.1,3.769334214437383
26393,26.1,3.2,3.769334214437383
26394,26.1,3.3000000000000003,3.769334214437383
26395,26.1,3.4000000000000004,3.769334214437383
26396,26.1,3.5,3.769334214437383
26397,26.1,3.6,3.769334214437383
26398,26.1,3.7,3.769334214437383
26399,26.1,3.8000000000000003,3.769334214437383
26400,26.1,3.9000000000000004,3.769334214437383
26401,26.1,4.0,3.769334214437383
26402,26.1,4.1000000000000005,3.769334214437383
26403,26.1,4.2,3.769334214437383
26404,26.1,4.3,3.769334214437383
26405,26.1,4.4,3.769334214437383
26406,26.1,4.5,3.769334214437383
26407,26.1,4.6000000000000005,3.769334214437383
26408,26.1,4.7,3.769334214437383
26409,26.1,4.800000000000001,3.769334214437383
26410,26.1,4.9,3.769334214437383
26411,26.1,5.0,3.769334214437383
26412,26.1,5.1000000000000005,3.769334214437383
26413,26.1,5.2,3.769334214437383
26414,26.1,5.300000000000001,3.769334214437383
26415,26.1,5.4,3.769334214437383
26416,26.1,5.5,3.769334214437383
26417,26.1,5.6000000000000005,3.769334214437383
26418,26.1,5.7,3.769334214437383
26419,26.1,5.800000000000001,3.769334214437383
26420,26.1,5.9,3.769334214437383
26421,26.1,6.0,3.769334214437383
26422,26.1,6.1000000000000005,3.769334214437383
26423,26.1,6.2,3.769334214437383
26424,26.1,6.300000000000001,3.769334214437383
26425,26.1,6.4,3.769334214437383
26426,26.1,6.5,3.769334214437383
26427,26.1,6.6000000000000005,3.769334214437383
26428,26.1,6.7,3.769334214437383
26429,26.1,6.800000000000001,3.769334214437383
26430,26.1,6.9,3.769334214437383
26431,26.1,7.0,3.769334214437383
26432,26.1,7.1000000000000005,3.769334214437383
26433,26.1,7.2,3.769334214437383
26434,26.1,7.300000000000001,3.769334214437383
26435,26.1,7.4,3.769334214437383
26436,26.1,7.5,3.769334214437383
26437,26.1,7.6000000000000005,3.769334214437383
26438,26.1,7.7,3.769334214437383
26439,26.1,7.800000000000001,3.769334214437383
26440,26.1,7.9,3.769334214437383
26441,26.1,8.0,3.769334214437383
26442,26.1,8.1,3.769334214437383
26443,26.1,8.200000000000001,3.769334214437383
26444,26.1,8.3,3.769334214437383
26445,26.1,8.4,3.769334214437383
26446,26.1,8.5,3.769334214437383
26447,26.1,8.6,3.769334214437383
26448,26.1,8.700000000000001,3.769334214437383
26449,26.1,8.8,3.769334214437383
26450,26.1,8.9,3.769334214437383
26451,26.1,9.0,3.769334214437383
26452,26.1,9.1,3.769334214437383
26453,26.1,9.200000000000001,3.769334214437383
26454,26.1,9.3,3.769334214437383
26455,26.1,9.4,3.769334214437383
26456,26.1,9.5,3.769334214437383
26457,26.1,9.600000000000001,3.769334214437383
26458,26.1,9.700000000000001,3.769334214437383
26459,26.1,9.8,3.769334214437383
26460,26.1,9.9,3.769334214437383
26461,26.1,10.0,3.769334214437383
26462,26.200000000000003,0.0,3.7720521668072777
26463,26.200000000000003,0.1,3.7720521668072777
26464,26.200000000000003,0.2,3.7720521668072777
26465,26.200000000000003,0.30000000000000004,3.7720521668072777
26466,26.200000000000003,0.4,3.7720521668072777
26467,26.200000000000003,0.5,3.7720521668072777
26468,26.200000000000003,0.6000000000000001,3.7720521668072777
26469,26.200000000000003,0.7000000000000001,3.7720521668072777
26470,26.200000000000003,0.8,3.7720521668072777
26471,26.200000000000003,0.9,3.7720521668072777
26472,26.200000000000003,1.0,3.7720521668072777
26473,26.200000000000003,1.1,3.7720521668072777
26474,26.200000000000003,1.2000000000000002,3.7720521668072777
26475,26.200000000000003,1.3,3.7720521668072777
26476,26.200000000000003,1.4000000000000001,3.7720521668072777
26477,26.200000000000003,1.5,3.7720521668072777
26478,26.200000000000003,1.6,3.7720521668072777
26479,26.200000000000003,1.7000000000000002,3.7720521668072777
26480,26.200000000000003,1.8,3.7720521668072777
26481,26.200000000000003,1.9000000000000001,3.7720521668072777
26482,26.200000000000003,2.0,3.7720521668072777
26483,26.200000000000003,2.1,3.7720521668072777
26484,26.200000000000003,2.2,3.7720521668072777
26485,26.200000000000003,2.3000000000000003,3.7720521668072777
26486,26.200000000000003,2.4000000000000004,3.7720521668072777
26487,26.200000000000003,2.5,3.7720521668072777
26488,26.200000000000003,2.6,3.7720521668072777
26489,26.200000000000003,2.7,3.7720521668072777
26490,26.200000000000003,2.8000000000000003,3.7720521668072777
26491,26.200000000000003,2.9000000000000004,3.7720521668072777
26492,26.200000000000003,3.0,3.7720521668072777
26493,26.200000000000003,3.1,3.7720521668072777
26494,26.200000000000003,3.2,3.7720521668072777
26495,26.200000000000003,3.3000000000000003,3.7720521668072777
26496,26.200000000000003,3.4000000000000004,3.7720521668072777
26497,26.200000000000003,3.5,3.7720521668072777
26498,26.200000000000003,3.6,3.7720521668072777
26499,26.200000000000003,3.7,3.7720521668072777
26500,26.200000000000003,3.8000000000000003,3.7720521668072777
26501,26.200000000000003,3.9000000000000004,3.7720521668072777
26502,26.200000000000003,4.0,3.7720521668072777
26503,26.200000000000003,4.1000000000000005,3.7720521668072777
26504,26.200000000000003,4.2,3.7720521668072777
26505,26.200000000000003,4.3,3.7720521668072777
26506,26.200000000000003,4.4,3.7720521668072777
26507,26.200000000000003,4.5,3.7720521668072777
26508,26.200000000000003,4.6000000000000005,3.7720521668072777
26509,26.200000000000003,4.7,3.7720521668072777
26510,26.200000000000003,4.800000000000001,3.7720521668072777
26511,26.200000000000003,4.9,3.7720521668072777
26512,26.200000000000003,5.0,3.7720521668072777
26513,26.200000000000003,5.1000000000000005,3.7720521668072777
26514,26.200000000000003,5.2,3.7720521668072777
26515,26.200000000000003,5.300000000000001,3.7720521668072777
26516,26.200000000000003,5.4,3.7720521668072777
26517,26.200000000000003,5.5,3.7720521668072777
26518,26.200000000000003,5.6000000000000005,3.7720521668072777
26519,26.200000000000003,5.7,3.7720521668072777
26520,26.200000000000003,5.800000000000001,3.7720521668072777
26521,26.200000000000003,5.9,3.7720521668072777
26522,26.200000000000003,6.0,3.7720521668072777
26523,26.200000000000003,6.1000000000000005,3.7720521668072777
26524,26.200000000000003,6.2,3.7720521668072777
26525,26.200000000000003,6.300000000000001,3.7720521668072777
26526,26.200000000000003,6.4,3.7720521668072777
26527,26.200000000000003,6.5,3.7720521668072777
26528,26.200000000000003,6.6000000000000005,3.7720521668072777
26529,26.200000000000003,6.7,3.7720521668072777
26530,26.200000000000003,6.800000000000001,3.7720521668072777
26531,26.200000000000003,6.9,3.7720521668072777
26532,26.200000000000003,7.0,3.7720521668072777
26533,26.200000000000003,7.1000000000000005,3.7720521668072777
26534,26.200000000000003,7.2,3.7720521668072777
26535,26.200000000000003,7.300000000000001,3.7720521668072777
26536,26.200000000000003,7.4,3.7720521668072777
26537,26.200000000000003,7.5,3.7720521668072777
26538,26.200000000000003,7.6000000000000005,3.7720521668072777
26539,26.200000000000003,7.7,3.7720521668072777
26540,26.200000000000003,7.800000000000001,3.7720521668072777
26541,26.200000000000003,7.9,3.7720521668072777
26542,26.200000000000003,8.0,3.7720521668072777
26543,26.200000000000003,8.1,3.7720521668072777
26544,26.200000000000003,8.200000000000001,3.7720521668072777
26545,26.200000000000003,8.3,3.7720521668072777
26546,26.200000000000003,8.4,3.7720521668072777
26547,26.200000000000003,8.5,3.7720521668072777
26548,26.200000000000003,8.6,3.7720521668072777
26549,26.200000000000003,8.700000000000001,3.7720521668072777
26550,26.200000000000003,8.8,3.7720521668072777
26551,26.200000000000003,8.9,3.7720521668072777
26552,26.200000000000003,9.0,3.7720521668072777
26553,26.200000000000003,9.1,3.7720521668072777
26554,26.200000000000003,9.200000000000001,3.7720521668072777
26555,26.200000000000003,9.3,3.7720521668072777
26556,26.200000000000003,9.4,3.7720521668072777
26557,26.200000000000003,9.5,3.7720521668072777
26558,26.200000000000003,9.600000000000001,3.7720521668072777
26559,26.200000000000003,9.700000000000001,3.7720521668072777
26560,26.200000000000003,9.8,3.7720521668072777
26561,26.200000000000003,9.9,3.7720521668072777
26562,26.200000000000003,10.0,3.7720521668072777
26563,26.3,0.0,3.774761125658734
26564,26.3,0.1,3.774761125658734
26565,26.3,0.2,3.774761125658734
26566,26.3,0.30000000000000004,3.774761125658734
26567,26.3,0.4,3.774761125658734
